Ticker,Date/Time,Open,High,Low,Close,Volume
CTD,6/25/2020 0:00,48.56,50.13,48.06,48.06,789930
CTD,6/26/2020 0:00,48.49,50.13,46.93,47.5,564420
CTD,6/29/2020 0:00,47.99,50.48,47.28,49.77,1108280
CTD,6/30/2020 0:00,50.84,51.19,48.49,49.49,471750
CTD,7/1/2020 0:00,52.9,52.9,52.61,52.9,782260
CTD,7/2/2020 0:00,56.6,56.6,56.6,56.6,406980
CTD,7/3/2020 0:00,60.51,60.51,56.81,56.81,2318180
CTD,7/6/2020 0:00,56.38,58.3,55.46,55.6,746210
CTD,7/7/2020 0:00,58.66,58.66,56.67,56.67,868500
CTD,7/8/2020 0:00,56.67,58.52,56.24,56.95,847340
CTD,7/9/2020 0:00,56.95,57.8,56.17,56.45,602140
CTD,7/10/2020 0:00,56.53,57.66,56.17,56.17,483860
CTD,7/13/2020 0:00,56.1,58.3,55.46,57.45,926850
CTD,7/14/2020 0:00,57.45,58.16,56.95,57.02,514110
CTD,7/15/2020 0:00,57.59,60.44,57.16,59.37,1342900
CTD,7/16/2020 0:00,59.72,60.44,59.3,59.37,634270
CTD,7/17/2020 0:00,59.37,60.65,59.08,60.15,720950
CTD,7/20/2020 0:00,60.29,60.79,57.59,57.59,871890
CTD,7/21/2020 0:00,58.23,58.73,56.88,58.66,542940
CTD,7/22/2020 0:00,58.66,59.3,56.17,56.17,1037170
CTD,7/23/2020 0:00,56.17,57.52,55.67,56.24,627670
CTD,7/24/2020 0:00,56.31,56.38,52.33,52.33,1405050
CTD,7/27/2020 0:00,49.41,51.55,48.7,48.7,893160
CTD,7/28/2020 0:00,48.7,51.12,48.21,50.48,707830
CTD,7/29/2020 0:00,48.7,48.99,47,47.64,829120
CTD,7/30/2020 0:00,47.99,49.41,47.99,48.49,405750
CTD,7/31/2020 0:00,47.99,48.28,47.14,47.5,673240
CTD,8/3/2020 0:00,47.5,49.91,47.5,49.84,499150
CTD,8/4/2020 0:00,51.12,52.47,50.77,52.26,903520
CTD,8/5/2020 0:00,52.61,55.67,51.69,54.46,1108780
CTD,8/6/2020 0:00,54.46,55.39,53.61,54.39,686550
CTD,8/7/2020 0:00,54.61,56.03,53.89,55.89,931470
CTD,8/10/2020 0:00,56.53,56.88,54.89,54.89,707180
CTD,8/11/2020 0:00,54.82,55.67,54.32,55.53,486670
CTD,8/12/2020 0:00,55.53,55.81,54.39,54.75,458910
CTD,8/13/2020 0:00,55.32,56.03,55.17,55.96,558860
CTD,8/14/2020 0:00,56.17,56.74,55.67,55.81,839310
CTD,8/17/2020 0:00,55.6,57.24,55.32,56.88,651110
CTD,8/18/2020 0:00,57.16,57.31,56.81,56.88,333640
CTD,8/19/2020 0:00,56.88,57.02,56.17,56.53,319920
CTD,8/20/2020 0:00,56.74,56.81,55.46,55.6,396430
CTD,8/21/2020 0:00,55.6,56.03,55.39,55.53,468160
CTD,8/24/2020 0:00,56.1,57.09,55.6,56.81,939500
CTD,8/25/2020 0:00,56.88,58.52,56.31,58.09,1058980
CTD,8/26/2020 0:00,57.95,58.02,56.88,57.16,712210
CTD,8/27/2020 0:00,56.95,57.59,56.17,56.53,700190
CTD,8/28/2020 0:00,57.56,58.3,56.67,57.26,818180
CTD,8/31/2020 0:00,57.26,57.63,56.23,56.3,758910
CTD,9/1/2020 0:00,56.16,56.16,55.42,55.42,875370
CTD,9/3/2020 0:00,55.93,55.93,55.12,55.56,612210
CTD,9/4/2020 0:00,55.05,56.89,55.05,55.64,560630
CTD,9/7/2020 0:00,56.23,56.38,54.9,54.9,719300
CTD,9/8/2020 0:00,55.19,55.19,53.72,54.01,1061900
CTD,9/9/2020 0:00,53.72,54.75,53.64,54.16,439130
CTD,9/10/2020 0:00,54.46,54.9,54.16,54.53,381410
CTD,9/11/2020 0:00,54.46,54.68,54.38,54.46,240530
CTD,9/14/2020 0:00,54.68,54.68,53.72,53.72,728620
CTD,9/15/2020 0:00,54.01,54.38,53.64,53.87,370370
CTD,9/16/2020 0:00,53.94,54.16,53.64,53.87,304060
CTD,9/17/2020 0:00,53.94,55.05,53.87,54.09,447700
CTD,9/18/2020 0:00,54.09,54.6,53.94,54.16,317260
CTD,9/21/2020 0:00,54.46,54.53,54.16,54.38,568940
CTD,9/22/2020 0:00,54.31,54.31,53.42,53.72,453490
CTD,9/23/2020 0:00,53.79,54.53,53.72,54.01,418760
CTD,9/24/2020 0:00,54.01,54.31,53.72,53.87,419780
CTD,9/25/2020 0:00,53.94,54.31,52.46,52.68,1153660
CTD,9/28/2020 0:00,52.9,53.2,50.32,51.13,1543740
CTD,9/29/2020 0:00,50.98,50.98,49.51,49.51,1411470
CTD,9/30/2020 0:00,49.51,51.21,47.88,51.13,1381300
CTD,10/1/2020 0:00,51.13,51.72,50.24,50.98,554170
CTD,10/2/2020 0:00,50.69,50.98,49.51,50.76,774660
CTD,10/5/2020 0:00,50.61,50.84,49.51,49.51,954110
CTD,10/6/2020 0:00,49.14,49.36,47.66,47.66,2864590
CTD,10/7/2020 0:00,46.77,47.29,44.7,44.7,2791470
CTD,10/8/2020 0:00,44.7,47.36,44.7,45.15,3504770
CTD,10/9/2020 0:00,45.88,46.48,44.48,45.37,1914890
CTD,10/12/2020 0:00,45.81,47.95,45.59,47.66,2120420
CTD,10/13/2020 0:00,47.66,47.66,46.18,46.33,1120630
CTD,10/14/2020 0:00,46.18,46.18,45.15,45.29,1219040
CTD,10/15/2020 0:00,45.07,45.15,42.86,42.86,2464510
CTD,10/16/2020 0:00,42.86,43.15,39.97,40.2,2814930
CTD,10/19/2020 0:00,40.27,42.71,40.27,42.71,969710
CTD,10/20/2020 0:00,42.86,44.7,42.71,44.19,1405370
CTD,10/21/2020 0:00,43.59,44.26,43.08,43.08,1083360
CTD,10/22/2020 0:00,42.78,42.86,41.67,42.71,511160
CTD,10/23/2020 0:00,42.86,43.59,41.82,42.04,1125860
CTD,10/26/2020 0:00,42.71,42.78,41.75,41.75,623310
CTD,10/27/2020 0:00,41.01,41.9,41.01,41.23,716330
CTD,10/28/2020 0:00,41.08,42.49,41.01,41.23,731170
CTD,10/29/2020 0:00,40.93,42.04,40.93,41.75,705870
CTD,10/30/2020 0:00,42.41,42.41,41.53,41.67,624810
CTD,11/2/2020 0:00,41.3,41.75,40.42,41.75,656940
CTD,11/3/2020 0:00,42.04,42.04,41.3,41.3,414390
CTD,11/4/2020 0:00,41.3,41.75,41.23,41.3,429520
CTD,11/5/2020 0:00,41.3,42.78,41.3,42.12,946040
CTD,11/6/2020 0:00,42.63,42.71,41.75,41.97,439930
CTD,11/9/2020 0:00,42.12,43.08,41.97,43,865810
CTD,11/10/2020 0:00,43.3,45.66,43.22,45.07,1778380
CTD,11/11/2020 0:00,45.44,46.18,45.07,45.52,1074460
CTD,11/12/2020 0:00,45.52,46.11,44.85,45.81,810810
CTD,11/13/2020 0:00,45.74,46.11,45.22,45.52,886960
CTD,11/16/2020 0:00,46.18,47.22,45.96,46.4,2141080
CTD,11/17/2020 0:00,46.92,46.92,45.81,46.4,884490
CTD,11/18/2020 0:00,46.55,47.07,46.25,46.77,722920
CTD,11/19/2020 0:00,46.77,47.14,45.44,45.66,1127680
CTD,11/20/2020 0:00,45.15,45.59,44.7,45.22,908560
CTD,11/23/2020 0:00,45.81,46.92,45.15,46.62,1092580
CTD,11/24/2020 0:00,46.92,46.92,46.03,46.48,763080
CTD,11/25/2020 0:00,46.92,47.66,46.4,47.14,1325860
CTD,11/26/2020 0:00,47.14,47.66,46.99,47.29,714340
CTD,11/27/2020 0:00,47.44,47.51,47.07,47.07,424780
CTD,11/30/2020 0:00,47.29,48.03,47.07,47.44,1169370
CTD,12/1/2020 0:00,47.07,47.51,46.62,47.36,1080790
CTD,12/2/2020 0:00,47.07,47.22,46.62,47.14,808700
CTD,12/3/2020 0:00,47.07,47.07,45.22,46.25,1582590
CTD,12/4/2020 0:00,46.25,46.85,45.66,45.66,529330
CTD,12/7/2020 0:00,45.81,46.62,45.44,46.25,1010150
CTD,12/8/2020 0:00,46.55,49.43,46.55,49.43,3160810
CTD,12/9/2020 0:00,50.98,51.72,49.58,51.72,1670600
CTD,12/10/2020 0:00,52.31,52.68,51.06,52.09,1630900
CTD,12/11/2020 0:00,52.09,52.98,50.69,52.09,1495830
CTD,12/14/2020 0:00,52.46,52.46,51.65,51.94,1159890
CTD,12/15/2020 0:00,51.94,52.83,51.43,52.61,1410530
CTD,12/16/2020 0:00,52.68,53.57,52.61,53.5,929500
CTD,12/17/2020 0:00,53.2,53.2,51.57,52.02,1268120
CTD,12/18/2020 0:00,52.83,53.13,52.17,52.31,1112770
CTD,12/21/2020 0:00,53.94,54.31,52.53,52.53,1371900
CTD,12/22/2020 0:00,52.53,53.57,51.94,52.83,775600
CTD,12/23/2020 0:00,53.2,54.97,52.17,54.53,1336080
CTD,12/24/2020 0:00,52.83,54.6,51.72,54.6,1113390
CTD,12/25/2020 0:00,54.53,55.19,53.64,54.68,1432200
CTD,12/28/2020 0:00,54.68,55.27,53.72,55.27,875560
CTD,12/29/2020 0:00,55.27,58.74,54.68,58.74,1775960
CTD,12/30/2020 0:00,59.11,59.48,57.12,58.59,2068550
CTD,12/31/2020 0:00,58.37,58.59,57.41,57.41,1431450
CTD,1/4/2021 0:00,57.41,57.63,56.53,56.53,1852800
CTD,1/5/2021 0:00,56.3,57.26,56.3,56.53,1216100
CTD,1/6/2021 0:00,56.82,57.26,55.79,56.3,1339800
CTD,1/7/2021 0:00,56.23,56.75,55.42,56.01,1319000
CTD,1/8/2021 0:00,56.3,58,55.86,56.82,1421000
CTD,1/11/2021 0:00,57.63,58.37,56.38,58.08,1055200
CTD,1/12/2021 0:00,58.37,62.14,58,62.14,2876800
CTD,1/13/2021 0:00,63.47,64.14,61.7,62.21,1339800
CTD,1/14/2021 0:00,62.21,62.95,61.25,62.07,1063000
CTD,1/15/2021 0:00,62.07,62.95,61.4,61.4,1056000
CTD,1/18/2021 0:00,61.4,63.47,60.74,62.07,1608900
CTD,1/19/2021 0:00,62.81,62.88,57.78,57.85,1778000
CTD,1/20/2021 0:00,58,58.82,54.68,57.85,1210900
CTD,1/21/2021 0:00,58.67,60,57.85,59.11,1039300
CTD,1/22/2021 0:00,59.11,60.22,58.3,59.04,942100
CTD,1/25/2021 0:00,58.74,60.96,58.37,59.48,1179500
CTD,1/26/2021 0:00,60.37,60.37,57.63,58.52,1108600
CTD,1/27/2021 0:00,57.26,59.04,54.6,56.01,1237500
CTD,1/28/2021 0:00,52.17,53.57,52.09,52.09,1599700
CTD,1/29/2021 0:00,48.77,54.68,48.77,54.68,1123000
CTD,2/1/2021 0:00,52.83,53.42,50.91,50.91,1024200
CTD,2/2/2021 0:00,50.24,51.06,48.62,50.24,870800
CTD,2/3/2021 0:00,50.24,52.83,50.24,52.46,885200
CTD,2/4/2021 0:00,52.53,52.83,51.72,51.94,603700
CTD,2/5/2021 0:00,51.94,52.9,51.8,52.76,587200
CTD,2/8/2021 0:00,53.2,53.5,50.24,50.69,872200
CTD,2/9/2021 0:00,50.69,51.94,50.17,50.98,490900
CTD,2/17/2021 0:00,51.35,53.94,51.35,53.42,633000
CTD,2/18/2021 0:00,53.94,54.68,53.2,54.09,791900
CTD,2/19/2021 0:00,53.57,54.6,53.35,53.87,528800
CTD,2/22/2021 0:00,53.94,57.56,53.94,56.01,1427500
CTD,2/23/2021 0:00,56.16,57.41,56.01,56.23,1007400
CTD,2/24/2021 0:00,56.23,57.04,54.68,55.42,861800
CTD,2/25/2021 0:00,55.71,55.79,54.16,55.27,868900
CTD,2/26/2021 0:00,54.31,55.05,54.01,54.6,700600
CTD,3/1/2021 0:00,55.19,55.79,54.6,55.71,647900
CTD,3/2/2021 0:00,56.38,56.38,55.05,55.56,408700
CTD,3/3/2021 0:00,55.56,55.71,54.6,55.27,563700
CTD,3/4/2021 0:00,55.42,55.79,52.46,53.87,704100
CTD,3/5/2021 0:00,53.64,53.64,52.09,53.13,727400
CTD,3/8/2021 0:00,54.46,54.6,53.57,54.01,564700
CTD,3/9/2021 0:00,54.23,57.78,53.57,57.78,2898100
CTD,3/10/2021 0:00,58.52,58.96,57.04,57.78,930900
CTD,3/11/2021 0:00,58,58.08,57.04,57.63,678900
CTD,3/12/2021 0:00,57.63,58.59,57.26,57.49,1092000
CTD,3/15/2021 0:00,57.49,59.78,57.34,58.74,1398500
CTD,3/16/2021 0:00,59.33,59.41,57.63,58.3,776600
CTD,3/17/2021 0:00,58.15,58.22,57.49,57.56,669200
CTD,3/18/2021 0:00,57.63,58,57.12,57.49,771300
CTD,3/19/2021 0:00,57.63,58.59,57.26,57.49,544100
CTD,3/22/2021 0:00,57.49,57.49,55.79,56.16,1515400
CTD,3/23/2021 0:00,56.16,56.75,55.56,56.08,728800
CTD,3/24/2021 0:00,55.42,55.71,53.94,54.16,908200
CTD,3/25/2021 0:00,54.38,54.9,53.94,54.01,703300
CTD,3/26/2021 0:00,53.64,54.31,52.46,52.53,889200
CTD,3/29/2021 0:00,53.94,54.31,52.76,54.31,559000
CTD,3/30/2021 0:00,54.31,55.27,53.94,54.46,483800
CTD,3/31/2021 0:00,54.53,55.05,53.79,53.87,402100
CTD,4/1/2021 0:00,53.87,54.9,53.57,54.6,579000
CTD,4/2/2021 0:00,55.05,55.05,54.31,54.38,581300
CTD,4/5/2021 0:00,54.38,54.68,53.2,53.42,999400
CTD,4/6/2021 0:00,53.05,53.5,52.83,53.2,870800
CTD,4/7/2021 0:00,52.9,54.31,52.83,53.94,556200
CTD,4/8/2021 0:00,54.01,54.01,53.13,53.35,507700
CTD,4/9/2021 0:00,53.27,53.35,52.98,52.98,423100
CTD,4/12/2021 0:00,53.13,53.13,51.5,52.24,1552100
CTD,4/13/2021 0:00,52.39,52.39,50.39,50.84,1091200
CTD,4/14/2021 0:00,50.61,52.46,50.32,51.72,714500
CTD,4/15/2021 0:00,51.72,51.87,50.54,51.35,557100
CTD,4/16/2021 0:00,50.98,51.28,50.02,50.17,581700
CTD,4/19/2021 0:00,50.17,51.06,50.1,50.32,501600
CTD,4/20/2021 0:00,50.69,51.72,50.47,51.13,549500
CTD,4/22/2021 0:00,51.13,51.13,49.14,49.14,478400
CTD,4/23/2021 0:00,49.14,50.17,48.99,49.88,442600
CTD,4/26/2021 0:00,49.88,49.88,47.36,47.36,469300
CTD,4/27/2021 0:00,46.55,47.51,46.11,46.18,483400
CTD,4/28/2021 0:00,45.66,47.22,45.66,46.92,333100
CTD,4/29/2021 0:00,47.14,47.44,46.7,47.44,574800
CTD,5/4/2021 0:00,46.18,46.55,45.81,45.96,375400
CTD,5/5/2021 0:00,45.96,46.7,45.96,46.25,509000
CTD,5/6/2021 0:00,46.62,46.62,46.11,46.18,316400
CTD,5/7/2021 0:00,46.03,46.03,43.3,43.3,701700
CTD,5/10/2021 0:00,42.19,42.78,41.75,42.34,678500
CTD,5/11/2021 0:00,42.86,44.41,42.78,43.74,484900
CTD,5/12/2021 0:00,43.52,44.19,43.3,44.11,294300
CTD,5/13/2021 0:00,43.59,44.04,42.63,42.63,425400
CTD,5/14/2021 0:00,42.71,43.15,42.12,42.12,417700
CTD,5/17/2021 0:00,42.78,42.78,41.38,41.38,373100
CTD,5/18/2021 0:00,41.23,41.45,39.83,40.27,610100
CTD,5/19/2021 0:00,40.12,41.38,40.12,40.12,361300
CTD,5/20/2021 0:00,40.64,40.64,38.42,39.01,674400
CTD,5/21/2021 0:00,38.42,40.56,38.42,39.75,355900
CTD,5/24/2021 0:00,39.31,42.34,39.31,42.12,609300
CTD,5/25/2021 0:00,42.78,43.37,42.12,42.86,670700
CTD,5/26/2021 0:00,42.71,42.93,41.97,42.86,606300
CTD,5/27/2021 0:00,42.49,43.82,42.26,42.78,729700
CTD,5/28/2021 0:00,42.86,43.96,42.19,43.67,546900
CTD,5/31/2021 0:00,43.59,45.81,43.22,45.81,747600
CTD,6/1/2021 0:00,46.18,46.33,45.15,45.29,421700
CTD,6/2/2021 0:00,45.07,45.81,44.41,45.59,690600
CTD,6/3/2021 0:00,45.81,46.85,45.59,46.48,490200
CTD,6/4/2021 0:00,45.88,46.55,45.07,45.88,668400
CTD,6/7/2021 0:00,45.81,45.96,45.07,45.29,303500
CTD,6/8/2021 0:00,45.37,46.48,45.22,45.52,680200
CTD,6/9/2021 0:00,45.59,46.11,44.56,45.66,309100
CTD,6/10/2021 0:00,45.37,45.81,45.15,45.66,159500
CTD,6/11/2021 0:00,46.25,46.85,46.03,46.4,490200
CTD,6/14/2021 0:00,46.55,47.66,46.4,46.55,600100
CTD,6/15/2021 0:00,47.07,47.07,46.25,46.48,208800
CTD,6/16/2021 0:00,46.03,46.77,45.15,46.48,494300
CTD,6/17/2021 0:00,45.88,46.48,45.88,46.18,147000
CTD,6/18/2021 0:00,46.18,46.55,45.81,46.18,241900
CTD,6/21/2021 0:00,46.18,46.99,46.11,46.25,432000
CTD,6/22/2021 0:00,46.25,46.92,46.25,46.33,310900
CTD,6/23/2021 0:00,46.55,49.06,46.55,48.32,961300
CTD,6/24/2021 0:00,48.77,49.28,48.1,48.4,368000
CTD,6/25/2021 0:00,48.4,48.47,47.66,48.32,294800
CTD,6/28/2021 0:00,48.77,48.77,48.03,48.77,488000
CTD,6/29/2021 0:00,48.77,48.91,47.81,47.95,340600
CTD,6/30/2021 0:00,48.54,48.54,47.73,47.81,160300
CTD,7/1/2021 0:00,47.44,48.03,47.44,47.88,250700
CTD,7/2/2021 0:00,48.03,48.4,47.29,47.66,267000
CTD,7/5/2021 0:00,47.66,47.66,45.88,46.4,393100
CTD,7/6/2021 0:00,45.96,46.4,45.07,45.07,289300
CTD,7/7/2021 0:00,45.29,45.37,43.67,45.07,300900
CTD,7/8/2021 0:00,45.07,46.92,45.07,46.48,395900
CTD,7/9/2021 0:00,46.55,47.73,46.4,47.14,562500
CTD,7/12/2021 0:00,47.07,47.07,44.33,45.81,435400
CTD,7/13/2021 0:00,45.52,45.81,44.7,45.07,160100
CTD,7/14/2021 0:00,45.07,45.44,44.04,44.04,188000
CTD,7/15/2021 0:00,44.04,44.92,43.82,44.7,254300
CTD,7/16/2021 0:00,45.07,45.22,44.19,44.48,95800
CTD,7/19/2021 0:00,44.26,44.41,43.08,43.96,264900
CTD,7/20/2021 0:00,43.3,44.19,43,44.19,135300
CTD,7/21/2021 0:00,44.19,44.19,43.3,44.04,127600
CTD,7/22/2021 0:00,44.26,44.78,44.04,44.48,259100
CTD,7/23/2021 0:00,44.63,44.63,43.37,44.33,194400
CTD,7/26/2021 0:00,44.19,44.33,43.59,43.96,78300
CTD,7/27/2021 0:00,44.26,44.33,43.52,44.04,115600
CTD,7/28/2021 0:00,43.67,44.11,43.45,43.82,126000
CTD,7/29/2021 0:00,43.82,44.26,43.59,43.96,118100
CTD,7/30/2021 0:00,44.19,46.55,44.19,46.55,1017100
CTD,8/2/2021 0:00,46.33,46.55,45.74,46.33,341900
CTD,8/3/2021 0:00,46.33,47.66,45.96,47.66,636300
CTD,8/4/2021 0:00,47.66,48.03,47.07,47.22,300200
CTD,8/5/2021 0:00,47.14,47.29,46.55,46.99,260700
CTD,8/6/2021 0:00,47.29,49.36,46.7,48.32,671300
CTD,8/9/2021 0:00,48.25,49.36,47.66,48.69,318200
CTD,8/10/2021 0:00,48.69,48.84,47.81,47.95,414100
CTD,8/11/2021 0:00,47.95,49.28,47.44,48.77,771200
CTD,8/12/2021 0:00,48.25,50.91,48.25,50.32,1293700
CTD,8/13/2021 0:00,50.32,50.61,49.51,50.24,635500
CTD,8/16/2021 0:00,50.32,50.54,49.65,49.88,500800
CTD,8/17/2021 0:00,49.51,50.39,49.14,49.58,839300
CTD,8/18/2021 0:00,49.65,49.8,48.47,49.36,698500
CTD,8/19/2021 0:00,49.36,49.88,48.84,49.73,607400
CTD,8/20/2021 0:00,49.06,49.58,47.73,49.36,1100600
CTD,8/23/2021 0:00,48.47,49.36,48.03,48.03,534600
CTD,8/24/2021 0:00,48.03,49.06,46.18,47.73,476500
CTD,8/25/2021 0:00,47.95,48.4,47.29,48.18,298500
CTD,8/26/2021 0:00,48.32,49.06,47.81,47.81,239500
CTD,8/27/2021 0:00,47.58,48.99,47.14,48.99,547400
CTD,8/30/2021 0:00,49.65,51.06,49.51,51.06,1186300
CTD,8/31/2021 0:00,51.06,52.31,50.98,52.02,789100
CTD,9/1/2021 0:00,52.02,52.02,51.21,51.72,278900
CTD,9/6/2021 0:00,52.02,52.83,51.35,52.46,479900
CTD,9/7/2021 0:00,52.46,52.46,51.21,51.28,406700
CTD,9/8/2021 0:00,51.28,51.28,50.32,50.32,301900
CTD,9/9/2021 0:00,50.24,50.91,50.24,50.76,186800
CTD,9/10/2021 0:00,50.98,51.65,50.76,51.57,382900
CTD,9/13/2021 0:00,51.57,51.57,50.61,50.76,274100
CTD,9/14/2021 0:00,50.76,51.35,50.02,50.24,314400
CTD,9/15/2021 0:00,50.24,50.61,49.88,50.24,231900
CTD,9/16/2021 0:00,50.98,50.98,50.24,50.39,164000
CTD,9/17/2021 0:00,50.24,50.98,50.24,50.47,179900
CTD,9/20/2021 0:00,50.91,50.98,49.88,49.88,339400
CTD,9/21/2021 0:00,49.58,50.24,49.21,49.88,310900
CTD,9/22/2021 0:00,49.88,51.53,49.88,51.22,210900
CTD,9/23/2021 0:00,51.83,51.83,50.85,51.15,158900
CTD,9/24/2021 0:00,51,51.6,51,51.3,202900
CTD,9/27/2021 0:00,51.83,51.83,49.88,49.88,197800
CTD,9/28/2021 0:00,49.88,50.55,49.88,50.55,273600
CTD,9/29/2021 0:00,50.55,51.75,50.03,51.38,207300
CTD,9/30/2021 0:00,51.38,51.53,50.85,51.08,92700
CTD,10/1/2021 0:00,50.92,51.22,50.25,50.47,176300
CTD,10/4/2021 0:00,51,52.5,50.03,52.5,546900
CTD,10/5/2021 0:00,52.8,54.15,52.8,53.63,721400
CTD,10/6/2021 0:00,54,54,53.25,53.63,179500
CTD,10/7/2021 0:00,53.25,53.63,52.88,52.88,246800
CTD,10/8/2021 0:00,53.1,53.63,52.5,52.72,180400
CTD,10/11/2021 0:00,52.88,53.1,52.05,52.05,356200
CTD,10/12/2021 0:00,52.05,52.8,51.75,52.13,207700
CTD,10/13/2021 0:00,52.5,52.65,52.2,52.5,98900
CTD,10/14/2021 0:00,52.42,52.95,52.13,52.2,223800
CTD,10/15/2021 0:00,52.5,52.5,51.75,51.9,216300
CTD,10/18/2021 0:00,51.9,52.13,51.15,51.15,422600
CTD,10/19/2021 0:00,51.08,51.3,50.92,51.15,132100
CTD,10/20/2021 0:00,51.15,51.97,51.15,51.75,84300
CTD,10/21/2021 0:00,51.75,51.75,51.15,51.45,134900
CTD,10/22/2021 0:00,52.05,52.88,51.45,52.88,441600
CTD,10/25/2021 0:00,53.47,53.55,52.65,52.8,335100
CTD,10/26/2021 0:00,52.95,53.33,52.2,53.25,406500
CTD,10/27/2021 0:00,52.88,54.08,52.88,54,616600
CTD,10/28/2021 0:00,54,54.08,53.47,53.63,162300
CTD,10/29/2021 0:00,54,54.53,53.25,53.92,585600
CTD,11/1/2021 0:00,53.4,55.35,53.4,54.83,607500
CTD,11/2/2021 0:00,54.97,55.13,54.08,54.08,236000
CTD,11/3/2021 0:00,54.08,54.3,52.65,53.63,593300
CTD,11/4/2021 0:00,52.95,53.7,52.95,53.7,380000
CTD,11/5/2021 0:00,53.7,54.45,53.25,54.38,341300
CTD,11/8/2021 0:00,54.38,54.97,53.63,54.53,657700
CTD,11/9/2021 0:00,54.53,55.28,54.08,54.97,696200
CTD,11/10/2021 0:00,54.75,55.58,54.75,55.13,373500
CTD,11/11/2021 0:00,55.2,55.88,54.83,55.72,319600
CTD,11/12/2021 0:00,55.8,56.1,54.83,55.28,306000
CTD,11/15/2021 0:00,55.2,55.28,54.38,54.45,433000
CTD,11/16/2021 0:00,54,54.38,53.1,53.92,802100
CTD,11/17/2021 0:00,54,57.38,54,56.78,2418800
CTD,11/18/2021 0:00,57.67,57.67,56.17,56.25,937700
CTD,11/19/2021 0:00,56.25,56.55,53.63,54,1108300
CTD,11/22/2021 0:00,54.45,54.45,50.33,51.38,1609600
CTD,11/23/2021 0:00,51.75,52.88,51,51,1031400
CTD,11/24/2021 0:00,52.65,54.53,52.65,54.53,543800
CTD,11/25/2021 0:00,56.63,56.78,55.5,56.4,783100
CTD,11/26/2021 0:00,55.88,56.25,54.75,55.5,699000
CTD,11/29/2021 0:00,54.15,56.25,54.08,56.1,463400
CTD,11/30/2021 0:00,56.33,60,56.33,60,1949300
CTD,12/1/2021 0:00,60.67,61.8,59.7,60,656400
CTD,12/2/2021 0:00,59.33,60.15,55.88,58.42,1161700
CTD,12/3/2021 0:00,58.65,59.63,57,57.75,742300
CTD,12/6/2021 0:00,57.67,59.17,56.25,57,795600
CTD,12/7/2021 0:00,57.83,58.28,57,57.75,616100
CTD,12/8/2021 0:00,58.5,61.5,57.75,61.13,1248900
CTD,12/9/2021 0:00,60.75,65.4,60.53,65.4,1692600
CTD,12/10/2021 0:00,66,67.5,64.88,67.43,933100
CTD,12/13/2021 0:00,68.1,69.97,67.88,67.88,991000
CTD,12/14/2021 0:00,67.5,67.5,65.63,66.22,812400
CTD,12/15/2021 0:00,66.97,70.05,66.22,68.4,697700
CTD,12/16/2021 0:00,69,69,67.5,68.47,381300
CTD,12/17/2021 0:00,69.38,69.38,65.63,68.47,600900
CTD,12/20/2021 0:00,68.63,68.63,66,66.6,724400
CTD,12/21/2021 0:00,66.38,67.5,65.03,66.82,612800
CTD,12/22/2021 0:00,66.97,69.75,66.9,67.88,504000
CTD,12/23/2021 0:00,67.95,72,67.05,71.78,1260300
CTD,12/24/2021 0:00,73.13,73.88,72,72.53,628700
CTD,12/27/2021 0:00,73.43,75.75,72.97,74.85,980500
CTD,12/28/2021 0:00,76.35,78.82,75.45,77.93,968100
CTD,12/29/2021 0:00,78,82.43,76.88,79.5,1599200
CTD,12/30/2021 0:00,79.5,80.85,77.93,80.63,462900
CTD,12/31/2021 0:00,79.88,84.6,79.88,82.13,594000
CTD,1/4/2022 0:00,82.57,85.13,78.82,79.5,1106100
CTD,1/5/2022 0:00,79.65,81.45,78.45,79.5,1055500
CTD,1/6/2022 0:00,78.38,85.05,78.38,85.05,1193900
CTD,1/7/2022 0:00,85.72,87,83.47,85.2,514300
CTD,1/10/2022 0:00,86.18,86.18,79.72,79.72,987800
CTD,1/11/2022 0:00,79.5,84.38,78.82,79.88,1023800
CTD,1/12/2022 0:00,80.25,84,78,84,1169200
CTD,1/13/2022 0:00,85.05,85.05,79.57,80.18,524000
CTD,1/14/2022 0:00,79.13,83.25,78.82,80.25,599100
CTD,1/17/2022 0:00,82.13,82.43,75.75,75.75,987900
CTD,1/18/2022 0:00,75,76.2,71.25,74.25,1007000
CTD,1/19/2022 0:00,73.5,75.75,73.5,74.32,652900
CTD,1/20/2022 0:00,74.25,79.5,74.25,79.5,506000
CTD,1/21/2022 0:00,81.38,83.25,80.03,82.43,601800
CTD,1/24/2022 0:00,80.32,82.35,78,78.97,522400
CTD,1/25/2022 0:00,78.75,83.25,78.75,82.5,961800
CTD,1/26/2022 0:00,83.93,83.93,81,81.53,495300
CTD,1/27/2022 0:00,75.82,80.25,75.82,77.03,1209200
CTD,1/28/2022 0:00,76.95,77.25,71.7,74.25,2128800
CTD,2/7/2022 0:00,75.07,75.75,71.63,71.7,683300
CTD,2/8/2022 0:00,71.4,72,67.95,70.88,930500
CTD,2/9/2022 0:00,70.5,73.8,68.93,72.75,445800
CTD,2/10/2022 0:00,73.28,73.28,71.63,72.75,356100
CTD,2/11/2022 0:00,71.4,72.15,71.25,71.25,330700
CTD,2/14/2022 0:00,70.13,71.18,69,69.6,340900
